size,density,noise,start,end,my_cost,nx_cost,my_path,nx_path
10,0.2,0.0,10,4,646.0,646.0,[0, 4],[0, 4]
10,0.2,0.1,10,8,209.0,209.0,[7, 8],[7, 8]
10,0.2,0.5,10,8,257.0,257.0,[7, 8],[7, 8]
10,0.2,0.8,10,9,3772.0,3772.0,[8, 3, 2, 9],[8, 3, 2, 9]
10,0.5,0.0,10,7,1199.0,1199.0,[2, 6, 7],[2, 6, 7]
10,0.5,0.1,10,3,437.0,437.0,[0, 3],[0, 3]
10,0.5,0.5,10,2,963.0,963.0,[9, 2],[9, 2]
10,0.5,0.8,10,3,428.0,428.0,[1, 3],[1, 3]
10,0.8,0.0,10,1,73.0,73.0,[9, 1],[9, 1]
10,0.8,0.1,10,7,855.0,855.0,[2, 7],[2, 7]
10,0.8,0.5,10,0,644.0,644.0,[1, 0],[1, 0]
10,0.8,0.8,10,3,663.0,663.0,[9, 1, 3],[9, 1, 3]
10,1.0,0.0,10,6,123.0,123.0,[3, 6],[3, 6]
10,1.0,0.1,10,0,910.0,910.0,[2, 0],[2, 0]
10,1.0,0.5,10,2,1087.0,1087.0,[3, 2],[3, 2]
10,1.0,0.8,10,2,1234.0,1234.0,[8, 2],[8, 2]
20,0.2,0.0,20,1,710.0,710.0,[11, 3, 15, 1],[11, 3, 15, 1]
20,0.2,0.1,20,2,919.0,919.0,[17, 14, 2],[17, 14, 2]
20,0.2,0.5,20,3,770.0,770.0,[12, 0, 3],[12, 0, 3]
20,0.2,0.8,20,2,1228.0,1228.0,[12, 2],[12, 2]
20,0.5,0.0,20,14,851.0,851.0,[11, 3, 14],[11, 3, 14]
20,0.5,0.1,20,6,630.0,630.0,[16, 6],[16, 6]
20,0.5,0.5,20,8,223.0,223.0,[13, 8],[13, 8]
20,0.5,0.8,20,18,872.0,872.0,[17, 14, 18],[17, 14, 18]
20,0.8,0.0,20,2,1038.0,1038.0,[12, 2],[12, 2]
20,0.8,0.1,20,9,654.0,654.0,[17, 9],[17, 9]
20,0.8,0.5,20,15,434.0,434.0,[1, 15],[1, 15]
20,0.8,0.8,20,11,1111.0,1111.0,[19, 14, 11],[19, 14, 11]
20,1.0,0.0,20,9,544.0,544.0,[5, 9],[5, 9]
20,1.0,0.1,20,1,636.0,636.0,[19, 1],[19, 1]
20,1.0,0.5,20,7,537.0,537.0,[0, 7],[0, 7]
20,1.0,0.8,20,4,952.0,952.0,[9, 4],[9, 4]
50,0.2,0.0,50,32,660.0,660.0,[13, 10, 32],[13, 10, 32]
50,0.2,0.1,50,16,1086.0,1086.0,[20, 5, 31, 16],[20, 5, 31, 16]
50,0.2,0.5,50,21,803.0,803.0,[39, 27, 21],[39, 27, 21]
50,0.2,0.8,50,2,1496.0,1496.0,[20, 6, 2],[20, 6, 2]
50,0.5,0.0,50,30,491.0,491.0,[47, 40, 30],[47, 40, 30]
50,0.5,0.1,50,14,931.0,931.0,[11, 3, 39, 14],[11, 3, 39, 14]
50,0.5,0.5,50,18,634.0,634.0,[44, 45, 18],[44, 45, 18]
50,0.5,0.8,50,47,1043.0,1043.0,[25, 13, 47],[25, 13, 47]
50,0.8,0.0,50,29,568.0,568.0,[38, 35, 29],[38, 35, 29]
50,0.8,0.1,50,19,447.0,447.0,[46, 47, 19],[46, 47, 19]
50,0.8,0.5,50,19,565.0,565.0,[4, 38, 19],[4, 38, 19]
50,0.8,0.8,50,49,1046.0,1046.0,[27, 5, 49],[27, 5, 49]
50,1.0,0.0,50,21,583.0,583.0,[20, 21],[20, 21]
50,1.0,0.1,50,0,161.0,161.0,[21, 0],[21, 0]
50,1.0,0.5,50,35,640.0,640.0,[39, 35],[39, 35]
50,1.0,0.8,50,15,749.0,749.0,[49, 20, 15],[49, 20, 15]
100,0.2,0.0,100,3,218.0,218.0,[50, 58, 3],[50, 58, 3]
100,0.2,0.1,100,24,966.0,966.0,[84, 28, 24],[84, 28, 24]
100,0.2,0.5,100,40,1032.0,1032.0,[97, 18, 40],[97, 18, 40]
100,0.2,0.8,100,45,995.0,995.0,[6, 14, 45],[6, 14, 45]
100,0.5,0.0,100,98,455.0,455.0,[71, 6, 98],[71, 6, 98]
100,0.5,0.1,100,24,594.0,594.0,[99, 17, 24],[99, 17, 24]
100,0.5,0.5,100,81,618.0,618.0,[66, 93, 81],[66, 93, 81]
100,0.5,0.8,100,57,1233.0,1233.0,[25, 47, 57],[25, 47, 57]
100,0.8,0.0,100,45,471.0,471.0,[23, 45],[23, 45]
100,0.8,0.1,100,53,267.0,267.0,[82, 66, 53],[82, 66, 53]
100,0.8,0.5,100,68,678.0,678.0,[27, 68],[27, 68]
100,0.8,0.8,100,92,337.0,337.0,[40, 92],[40, 92]
100,1.0,0.0,100,35,372.0,372.0,[66, 35],[66, 35]
100,1.0,0.1,100,22,763.0,763.0,[96, 22],[96, 22]
100,1.0,0.5,100,78,371.0,371.0,[85, 19, 78],[85, 19, 78]
100,1.0,0.8,100,21,472.0,472.0,[93, 55, 21],[93, 55, 21]
200,0.2,0.0,200,124,437.0,437.0,[17, 53, 70, 124],[17, 53, 70, 124]
200,0.2,0.1,200,27,689.0,689.0,[194, 106, 27],[194, 106, 27]
200,0.2,0.5,200,93,381.0,381.0,[53, 93],[53, 93]
200,0.2,0.8,200,26,1299.0,1299.0,[51, 45, 26],[51, 45, 26]
200,0.5,0.0,200,10,253.0,253.0,[173, 36, 198, 10],[173, 36, 198, 10]
200,0.5,0.1,200,47,650.0,650.0,[165, 82, 47],[165, 82, 47]
200,0.5,0.5,200,154,768.0,768.0,[77, 154],[77, 154]
200,0.5,0.8,200,18,378.0,378.0,[127, 18],[127, 18]
200,0.8,0.0,200,58,733.0,733.0,[93, 72, 142, 58],[93, 72, 142, 58]
200,0.8,0.1,200,177,497.0,497.0,[97, 177],[97, 177]
200,0.8,0.5,200,59,451.0,451.0,[142, 32, 59],[142, 32, 59]
200,0.8,0.8,200,161,534.0,534.0,[108, 156, 161],[108, 156, 161]
200,1.0,0.0,200,144,661.0,661.0,[58, 144],[58, 144]
200,1.0,0.1,200,93,508.0,508.0,[198, 93],[198, 93]
200,1.0,0.5,200,148,1183.0,1183.0,[29, 123, 182, 148],[29, 123, 182, 148]
200,1.0,0.8,200,17,730.0,730.0,[134, 25, 81, 8, 17],[134, 25, 81, 8, 17]
500,0.2,0.0,500,196,443.0,443.0,[475, 480, 196],[475, 480, 196]
500,0.2,0.1,500,278,557.0,557.0,[492, 38, 78, 85, 278],[492, 38, 78, 85, 278]
500,0.2,0.5,500,287,424.0,424.0,[123, 287],[123, 287]
500,0.2,0.8,500,264,815.0,815.0,[33, 328, 264],[33, 328, 264]
500,0.5,0.0,500,68,522.0,522.0,[46, 68],[46, 68]
500,0.5,0.1,500,0,645.0,645.0,[325, 0],[325, 0]
500,0.5,0.5,500,386,373.0,373.0,[477, 166, 386],[477, 166, 386]
500,0.5,0.8,500,274,506.0,506.0,[364, 274],[364, 274]
500,0.8,0.0,500,348,259.0,259.0,[479, 348],[479, 348]
500,0.8,0.1,500,175,620.0,620.0,[38, 47, 175],[38, 47, 175]
500,0.8,0.5,500,357,831.0,831.0,[217, 23, 357],[217, 23, 357]
500,0.8,0.8,500,55,795.0,795.0,[253, 266, 55],[253, 266, 55]
500,1.0,0.0,500,282,85.0,85.0,[399, 282],[399, 282]
500,1.0,0.1,500,348,728.0,728.0,[54, 203, 348],[54, 203, 348]
500,1.0,0.5,500,320,720.0,720.0,[234, 138, 320],[234, 138, 320]
500,1.0,0.8,500,231,454.0,454.0,[41, 414, 499, 231],[41, 414, 499, 231]
1000,0.2,0.0,1000,360,465.0,465.0,[203, 739, 660, 360],[203, 739, 660, 360]
1000,0.2,0.1,1000,254,842.0,842.0,[233, 600, 254],[233, 600, 254]
1000,0.2,0.5,1000,830,1066.0,1066.0,[263, 927, 830],[263, 927, 830]
1000,0.2,0.8,1000,774,630.0,630.0,[641, 179, 774],[641, 179, 774]
1000,0.5,0.0,1000,622,346.0,346.0,[317, 622],[317, 622]
1000,0.5,0.1,1000,278,273.0,273.0,[731, 346, 278],[731, 346, 278]
1000,0.5,0.5,1000,652,364.0,364.0,[229, 22, 652],[229, 22, 652]
1000,0.5,0.8,1000,255,633.0,633.0,[216, 255],[216, 255]
1000,0.8,0.0,1000,628,329.0,329.0,[287, 52, 3, 628],[287, 52, 3, 628]
1000,0.8,0.1,1000,575,719.0,719.0,[472, 531, 575],[472, 531, 575]
1000,0.8,0.5,1000,447,90.0,90.0,[840, 447],[840, 447]
1000,0.8,0.8,1000,801,881.0,881.0,[280, 889, 801],[280, 889, 801]
1000,1.0,0.0,1000,230,868.0,868.0,[532, 230],[532, 230]
1000,1.0,0.1,1000,845,647.0,647.0,[612, 86, 655, 845],[612, 86, 655, 845]
1000,1.0,0.5,1000,691,1007.0,1007.0,[690, 443, 235, 691],[690, 443, 235, 691]
1000,1.0,0.8,1000,898,550.0,550.0,[931, 482, 898],[931, 482, 898]
